ExpPeriod,ExpCountry,ExpBrkDwn,Value,Internetuse
2017,Finland,age 16 to 24,7.3042,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 16 to 24,89.2645,reading online news sites/newspapers/news magazines
2017,Finland,age 16 to 24,75.4507,seeking health information
2017,Finland,age 16 to 24,19.5483,selling goods or services
2017,Finland,age 16 to 24,98.3946,sending/receiving e-mails
2017,Finland,age 16 to 24,15.4741,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 16 to 24,57.4498,telephoning or video calls
2017,Finland,age 16 to 24,46.1774,uploading self-created content to any website to be shared
2017,Finland,age 25 to 34,21.1605,civic or political participation
2017,Finland,age 25 to 34,83.7607,e-commerce activities
2017,Finland,age 25 to 34,97.1902,finding information about goods and services
2017,Finland,age 25 to 34,97.2121,Internet banking
2017,Finland,age 25 to 34,45.7835,job search or sending an application
2017,Finland,age 25 to 34,91.9155,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 25 to 34,8.8603,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 25 to 34,95.5771,reading online news sites/newspapers/news magazines
2017,Finland,age 25 to 34,80.1092,seeking health information
2017,Finland,age 25 to 34,38.1173,selling goods or services
2017,Finland,age 25 to 34,99.3879,sending/receiving e-mails
2017,Finland,age 25 to 34,17.4666,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 25 to 34,46.7924,telephoning or video calls
2017,Finland,age 25 to 34,36.6605,uploading self-created content to any website to be shared
2017,Finland,age 25 to 54,19.8805,civic or political participation
2017,Finland,age 25 to 54,77.0784,e-commerce activities
2017,Finland,age 25 to 54,93.219,finding information about goods and services
2017,Finland,age 25 to 54,97.0264,Internet banking
2017,Finland,age 25 to 54,36.0847,job search or sending an application
2017,Finland,age 25 to 54,78.881,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 25 to 54,10.3124,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 25 to 54,92.9298,reading online news sites/newspapers/news magazines
2017,Finland,age 25 to 54,76.4139,seeking health information
2017,Finland,age 25 to 54,31.3698,selling goods or services
2017,Finland,age 25 to 54,97.3086,sending/receiving e-mails
2017,Finland,age 25 to 54,15.6723,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 25 to 54,38.9411,telephoning or video calls
2017,Finland,age 25 to 54,31.2635,uploading self-created content to any website to be shared
2017,Finland,age 25 to 64,17.7465,civic or political participation
2017,Finland,age 25 to 64,68.93,e-commerce activities
2017,Finland,age 25 to 64,90.2771,finding information about goods and services
2017,Finland,age 25 to 64,94.1496,Internet banking
2017,Finland,age 25 to 64,29.9135,job search or sending an application
2017,Finland,age 25 to 64,69.6608,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 25 to 64,8.8743,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 25 to 64,89.3081,reading online news sites/newspapers/news magazines
2017,Finland,age 25 to 64,72.5002,seeking health information
2017,Finland,age 25 to 64,27.5767,selling goods or services
2017,Finland,age 25 to 64,93.934,sending/receiving e-mails
2017,Finland,age 25 to 64,13.9219,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 25 to 64,34.9005,telephoning or video calls
2017,Finland,age 25 to 64,28.0391,uploading self-created content to any website to be shared
2017,Finland,age 35 to 44,18.6241,civic or political participation
2017,Finland,age 35 to 44,78.7327,e-commerce activities
2017,Finland,age 35 to 44,91.2118,finding information about goods and services
2017,Finland,age 35 to 44,98.2362,Internet banking
2017,Finland,age 35 to 44,34.4287,job search or sending an application
2017,Finland,age 35 to 44,80.8637,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 35 to 44,9.9331,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 35 to 44,93.4136,reading online news sites/newspapers/news magazines
2017,Finland,age 35 to 44,77.8038,seeking health information
2017,Finland,age 35 to 44,32.9427,selling goods or services
2017,Finland,age 35 to 44,98.008,sending/receiving e-mails
2017,Finland,age 35 to 44,13.8174,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 35 to 44,42.5135,telephoning or video calls
2017,Finland,age 35 to 44,28.2408,uploading self-created content to any website to be shared
2017,Finland,age 45 to 54,19.8124,civic or political participation
2017,Finland,age 45 to 54,68.8556,e-commerce activities
2017,Finland,age 45 to 54,91.1971,finding information about goods and services
2017,Finland,age 45 to 54,95.6831,Internet banking
2017,Finland,age 45 to 54,28.0368,job search or sending an application
2017,Finland,age 45 to 54,64.0337,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 45 to 54,12.1183,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 45 to 54,89.8365,reading online news sites/newspapers/news magazines
2017,Finland,age 45 to 54,71.4115,seeking health information
2017,Finland,age 45 to 54,23.1604,selling goods or services
2017,Finland,age 45 to 54,94.5731,sending/receiving e-mails
2017,Finland,age 45 to 54,15.6669,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 45 to 54,27.7199,telephoning or video calls
2017,Finland,age 45 to 54,28.7981,uploading self-created content to any website to be shared
2017,Finland,age 55 to 64,11.7156,civic or political participation
2017,Finland,age 55 to 64,45.9012,e-commerce activities
2017,Finland,age 55 to 64,81.9627,finding information about goods and services
2017,Finland,age 55 to 64,86.0192,Internet banking
2017,Finland,age 55 to 64,12.4728,job search or sending an application
2017,Finland,age 55 to 64,43.6029,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 55 to 64,4.8098,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 55 to 64,79.0725,reading online news sites/newspapers/news magazines
2017,Finland,age 55 to 64,61.4396,seeking health information
2017,Finland,age 55 to 64,16.8568,selling goods or services
2017,Finland,age 55 to 64,84.397,sending/receiving e-mails
2017,Finland,age 55 to 64,8.975,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 55 to 64,23.481,telephoning or video calls
2017,Finland,age 55 to 64,18.9261,uploading self-created content to any website to be shared
2017,Finland,age 55 to 74,9.766,civic or political participation
2017,Finland,age 55 to 74,36.0664,e-commerce activities
2017,Finland,age 55 to 74,71.4664,finding information about goods and services
2017,Finland,age 55 to 74,76.3731,Internet banking
2017,Finland,age 55 to 74,6.7456,job search or sending an application
2017,Finland,age 55 to 74,35.4237,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 55 to 74,3.9999,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 55 to 74,69.538,reading online news sites/newspapers/news magazines
2017,Finland,age 55 to 74,54.1433,seeking health information
2017,Finland,age 55 to 74,13.8336,selling goods or services
2017,Finland,age 55 to 74,73.8416,sending/receiving e-mails
2017,Finland,age 55 to 74,7.7692,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 55 to 74,19.2048,telephoning or video calls
2017,Finland,age 55 to 74,16.1793,uploading self-created content to any website to be shared
2017,Finland,age 65 to 74,7.6322,civic or political participation
2017,Finland,age 65 to 74,25.3023,e-commerce activities
2017,Finland,age 65 to 74,59.9783,finding information about goods and services
2017,Finland,age 65 to 74,65.8157,Internet banking
2017,Finland,age 65 to 74,0.4773,job search or sending an application
2017,Finland,age 65 to 74,26.4718,"participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)"
2017,Finland,age 65 to 74,3.1135,"posting opinions on civic or political issues via websites (e.g. blogs, social networks, etc.)"
2017,Finland,age 65 to 74,59.1026,reading online news sites/newspapers/news magazines
2017,Finland,age 65 to 74,46.1576,seeking health information
2017,Finland,age 65 to 74,10.5249,selling goods or services
2017,Finland,age 65 to 74,62.2889,sending/receiving e-mails
2017,Finland,age 65 to 74,6.4495,"taking part in on-line consultations or voting to define civic or political issues (e.g. urban planning, signing a petition)"
2017,Finland,age 65 to 74,14.5246,telephoning or video calls
2017,Finland,age 65 to 74,13.173,uploading self-created content to any website to be shared
